ticker,sector,year,revenue_m,rev_growth_pct,gross_profit_m,gross_margin_pct,operating_income_m,net_income_m,eps_diluted,operating_cf_m,free_cash_flow_m,capex_m,total_debt_m,stockholders_equity_m,debt_equity,roe_pct,market_cap_m,pe_ratio,dividend_yield_pct
IRM,Other,2025,6901.74,,,,1163.82,144.59,0.49,1340.0,-931.63,2271.63,16431.96,-981.01,-16.75,-14.7389,,,
IRM,Other,2026,,,,,,,,,,,,,,,,,0.0815
ISRG,Health Care,2011,,,751.1,,377.4,232.6,5.93,392.2,338.8,53.4,,1266.7,,0.1836,2001.23,8.7,
ISRG,Health Care,2012,,,1030.0,,555.2,381.8,9.47,545.8,449.8,96.0,,1537.3,,0.2484,2141.28,5.8,
ISRG,Health Care,2013,,,1273.8,,694.8,495.1,12.32,677.6,594.7,82.9,,2037.4,,0.243,1715.56,3.5,
ISRG,Health Care,2014,,,1570.3,,878.1,656.6,15.98,814.2,700.0,114.2,,2645.6,,0.2482,2245.06,3.7,
ISRG,Health Care,2015,,,1594.2,,852.5,671.0,16.73,880.0,775.4,104.6,,3580.1,,0.1874,2221.05,3.6,
ISRG,Health Care,2016,,,1413.8,,544.8,418.8,11.11,665.1,559.5,105.6,,3501.4,,0.1196,2635.33,6.3,
ISRG,Health Care,2017,,,1577.9,,740.0,588.8,5.18,806.2,725.2,81.0,,5777.8,,0.1019,14159.67,23.5,
ISRG,Health Care,2018,2706.5,,1892.9,0.6994,949.7,738.3,6.26,1087.0,1033.1,53.9,,4778.8,,0.1545,17927.57,25.5,
ISRG,Health Care,2019,3138.2,0.1595,2202.0,0.7017,1062.9,670.9,5.77,1143.9,953.2,190.7,,6678.8,,0.1005,22562.23,34.2,
ISRG,Health Care,2020,3724.2,0.1867,2604.1,0.6992,1199.4,1127.9,9.49,1169.6,982.2,187.4,,8263.8,,0.1365,31633.2,28.7,
ISRG,Health Care,2021,4478.5,0.2025,3110.2,0.6945,1374.5,1379.3,3.85,1598.2,1172.6,425.6,,9731.5,,0.1417,126868.83,93.3,
ISRG,Health Care,2022,4358.4,-0.0268,2861.2,0.6565000000000001,1049.8,1060.6,2.94,1484.8,1143.3,341.5,,11901.1,,0.0891,94915.7,90.3,
ISRG,Health Care,2023,5710.1,0.3101,3958.5,0.6931999999999999,1821.0,1704.6,4.66,2089.4,1749.9,339.5,,11041.9,,0.1544,118075.99,72.4,
ISRG,Health Care,2024,6222.2,0.0897,4196.0,0.6744,1577.1,1322.3,3.65,1490.8,958.4,532.4,,13307.6,,0.0993999999999999,183886.52,143.0,
ISRG,Health Care,2025,10064.7,,6642.3,65.996,2945.5,2856.0,7.87,3030.5,2959.9,70.6,,17824.0,,16.0233,,,
ISRG,Health Care,2026,,,,,,,,,,,,,,,,,
IT,Other,2011,1139.8,,642.91,0.5640999999999999,134.48,82.96,0.85,161.94,161.94,,,-21.32,,-3.8921,3291.26,40.9,
IT,Other,2012,1288.45,0.1304,742.3,0.5761,149.26,96.28,0.96,205.5,205.5,,,112.53,,0.8556,4406.28,47.9,
IT,Other,2013,1468.59,0.1398,863.24,0.5878,214.06,136.9,1.39,255.57,255.57,,,187.06,,0.7319,6822.15,51.1,
IT,Other,2014,1615.81,0.1002,963.71,0.5964,245.71,165.9,1.73,279.81,279.81,,,181.78,,0.9126,7868.92,48.7,
IT,Other,2015,,,,,275.49,182.8,1.93,315.65,315.65,,,306.67,,0.5961,8436.46,47.0,
IT,Other,2016,,,,,286.16,183.77,2.03,346.78,346.78,,818.83,361.32,2.266,0.5085999999999999,9029.29,49.8,
IT,Other,2017,,,,,288.0,175.63,2.06,345.56,345.56,,,161.17,,1.0897,10326.37,59.8,
IT,Other,2018,,,,,305.14,193.58,2.31,365.63,365.63,,,-132.4,,-1.4621,10555.88,55.3,
IT,Other,2019,,,,,-6.33,3.28,0.04,254.52,254.52,,,60.88,,0.0539,13632.61,3852.5,
IT,Other,2020,,,,,259.71,122.46,1.33,471.16,471.16,,,983.47,,0.1245,14549.58,120.4,
IT,Other,2021,,,,,370.09,233.29,2.56,565.44,565.44,,,850.76,,0.2742,30027.62,130.6,
IT,Other,2022,,,,,490.15,266.75,2.96,903.28,903.28,,,938.59,,0.2842,30022.35,113.6,
IT,Other,2023,,,,,915.75,793.56,9.21,1312.47,1312.47,,,1090.43,,0.7278,38356.08,49.0,
IT,Other,2024,,,3815.13,,1100.11,807.8,9.96,1101.42,1101.42,,,371.06,,2.177,38843.84,48.6,
IT,Other,2025,6497.23,,4468.22,68.7712,1025.71,729.23,9.65,1290.37,,,,319.91,,227.9485,,,
IT,Other,2026,,,,,,,,,,,,,,,,,
ITW,Industrials,2011,,,,,1382.96,972.7,1.94,2167.55,1911.81,255.74,2794.3,9572.0,0.292,0.1016,,17.1,0.5053
ITW,Industrials,2012,,,,,2254.0,1503.0,2.99,1488.0,1200.0,288.0,3750.0,10034.0,0.374,0.1498,,14.9,0.3993
ITW,Industrials,2013,,,,,2361.0,2071.0,4.19,1956.0,1603.0,353.0,4595.0,10570.0,0.435,0.1959,,15.0,0.305
ITW,Industrials,2014,,,,,2475.0,2870.0,6.06,2072.0,1690.0,382.0,4627.0,9709.0,0.477,0.2956,,11.9,0.3
ITW,Industrials,2015,,,,,2514.0,1679.0,3.74,2528.0,2160.0,368.0,5944.0,6824.0,0.871,0.246,27750.98,19.4,0.343
ITW,Industrials,2016,,,,,2888.0,2946.0,7.28,1616.0,1255.0,361.0,6897.0,9709.0,0.71,0.3034,35590.34,13.4,0.2943
ITW,Industrials,2017,,,,,2867.0,1899.0,5.13,2299.0,2015.0,284.0,7827.0,6824.0,1.147,0.2783,47184.79,26.5,0.2523
ITW,Industrials,2018,13599.0,,,,3056.0,2035.0,5.7,2302.0,2029.0,273.0,7479.0,5228.0,1.431,0.3893,36064.22,18.5,0.4045
ITW,Industrials,2019,,,,,3485.0,1687.0,4.86,2402.0,2105.0,297.0,7379.0,4259.0,1.733,0.3961,50553.62,31.7,0.3224
ITW,Industrials,2020,,,,,3584.0,2563.0,7.6,2811.0,2447.0,364.0,8126.0,4589.0,1.771,0.5585,57380.44,23.6,0.2956
ITW,Industrials,2021,,,,,3402.0,2521.0,7.74,2995.0,2669.0,326.0,8472.0,3258.0,2.6,0.7737999999999999,70285.22,28.7,0.2552
ITW,Industrials,2022,,,,,2882.0,2109.0,6.63,2807.0,2571.0,236.0,8255.0,3030.0,2.724,0.696,63504.72,30.6,0.2992
ITW,Industrials,2023,,,,,3477.0,2694.0,8.51,2557.0,2261.0,296.0,8298.0,3182.0,2.608,0.8466,75297.83,29.0,0.2634
ITW,Industrials,2024,,,,,3790.0,3034.0,9.77,2348.0,1936.0,412.0,7700.0,3626.0,2.124,0.8367,73134.16,25.0,0.2848
ITW,Industrials,2025,16044.0,,,,4216.0,,10.49,3126.0,2707.0,419.0,7682.0,,,,,,
ITW,Industrials,2026,,,,,,,,,,,,,,,,,0.0776999999999999
IVZ,Other,2011,2627.3,,,,484.3,322.5,0.76,362.7,323.2,39.5,1284.7,8264.6,0.155,0.039,4852.74,14.8,0.511
IVZ,Other,2012,3487.7,0.3275,,,589.9,465.7,1.01,379.2,289.6,89.6,1186.0,8119.1,0.146,0.0574,6907.9,14.9,0.5131
IVZ,Other,2013,3982.3,0.1418,,,882.1,729.7,1.57,964.8,857.8,107.0,1186.0,8316.8,0.143,0.0877,9593.48,13.7,0.4725
IVZ,Other,2014,4050.4,0.0171,,,842.6,677.1,1.49,819.3,720.0,99.3,1588.6,8392.6,0.189,0.0807,10580.35,16.1,0.4881
IVZ,Other,2015,4644.6,0.1467,,,1120.2,940.3,2.1,780.2,692.0,88.2,1576.8,8326.0,0.189,0.1129,9049.25,9.9,0.6088
IVZ,Other,2016,5147.1,0.1082,,,1276.9,988.1,2.27,1200.4,1067.2,133.2,2072.8,7885.3,0.263,0.1253,8458.35,8.7,0.677
IVZ,Other,2017,5122.9,-0.0046999999999999,,,1358.4,968.1,2.26,1128.4,1003.9,124.5,2102.4,7503.8,0.28,0.129,10240.82,10.9,0.5626
IVZ,Other,2018,4734.4,-0.0758,,,1152.4,854.2,2.06,654.0,506.3,147.7,2075.8,8696.1,0.239,0.0982,4749.78,5.7,1.214
IVZ,Other,2019,,,,,1279.1,1127.3,2.75,1157.8,1046.1,111.7,2408.8,8578.8,0.281,0.1314,5502.75,4.9,1.092
IVZ,Other,2020,,,,,1204.9,882.8,2.14,828.8,726.3,102.5,2080.3,13862.5,0.15,0.0637,5531.58,6.5,0.6676000000000001
IVZ,Other,2021,,,,,808.2,564.7,1.28,1116.6,992.3,124.3,2082.6,14361.8,0.145,0.0393,8560.04,14.8,0.4226
IVZ,Other,2022,,,,,920.4,524.8,1.13,1230.3,1115.3,115.0,2085.1,15495.8,0.135,0.0339,7047.83,13.6,0.5738
IVZ,Other,2023,,,,,1788.2,1393.0,2.99,1078.1,969.3,108.8,1487.6,15213.6,0.098,0.0916,7375.87,5.3,0.5913
IVZ,Other,2024,,,,,1317.7,683.9,1.49,703.2,510.3,192.9,1489.5,14597.6,0.102,0.0469,7493.49,11.1,0.5936
IVZ,Other,2025,6377.1,,,,-695.7,-726.3,-1.6,1525.3,1441.0,84.3,1825.1,12231.0,0.1492,-5.9382,,,
IVZ,Other,2026,,,,,,,,,,,,,,,,,0.1783
J,Other,2011,3232.65,,,,181.07,116.35,0.94,531.66,531.66,,0.51,2859.05,0.0,0.0407,3889.79,32.9,
J,Other,2012,2477.78,-0.2335,,,113.48,72.44,0.58,223.62,223.62,,2.04,3312.99,0.001,0.0219,4141.33,55.9,
J,Other,2013,2356.18,-0.0491,,,103.62,65.82,0.52,236.49,236.49,,528.26,3722.47,0.142,0.0177,6231.0,92.2,
J,Other,2014,2631.77,0.117,,,141.95,89.71,0.7,299.81,299.81,,415.09,4213.1,0.099,0.0213,4478.7,48.6,
J,Other,2015,2759.64,0.0486,,,160.27,99.01,0.76,448.52,448.52,,764.08,4469.26,0.171,0.0222,4207.74,42.0,
J,Other,2016,3068.89,0.1121,,,145.05,93.73,0.71,,,132.15,584.43,4291.74,0.136,0.0218,5344.12,61.1,
J,Other,2017,3187.01,0.0385,,,158.22,100.08,0.77,,,88.4,385.33,4265.28,0.09,0.0235,6140.02,65.9,0.1173
J,Other,2018,2847.93,-0.1064,1767.83,0.6207,59.45,46.51,0.38,680.17,612.49,67.69,235.0,4428.35,0.053,0.0105,5464.94,119.5,0.1312
J,Other,2019,,,1260.04,,244.14,293.73,2.42,574.88,456.82,118.06,2144.17,5854.35,0.366,0.0501999999999999,10006.31,29.1,0.0959
J,Other,2020,,,2158.55,,387.44,163.43,1.18,481.15,386.27,94.88,1201.24,5714.69,0.21,0.0286,11440.15,73.0,0.0876
J,Other,2021,,,2477.03,,404.85,847.98,6.08,-366.44,-502.41,135.98,1676.94,5815.71,0.288,0.1458,14365.21,18.2,0.0753
J,Other,2022,,,2586.67,,535.97,491.85,3.71,806.85,688.58,118.27,2839.93,5940.04,0.478,0.0828,12398.8,25.9,0.0949
J,Other,2023,,,3043.77,,688.09,477.03,3.2,726.28,633.46,92.81,3357.26,6060.06,0.554,0.0787,13360.09,32.8,0.0984
J,Other,2024,,,2579.96,,539.88,644.04,4.98,474.71,347.09,127.61,2813.47,6546.22,0.43,0.0984,16412.93,26.2,0.0926999999999999
J,Other,2025,,,2984.93,,863.63,289.34,2.38,686.7,607.47,79.23,,3640.81,,7.9471,,,
J,Other,2026,,,,,,,,,,,,,,,,,0.0709
JBHT,Other,2011,3203.32,,,,247.97,136.44,1.05,356.92,3.77,353.16,454.2,529.01,0.859,0.2579,4772.15,37.4,0.1589
JBHT,Other,2012,3793.49,0.1842,,,347.62,199.62,1.56,428.08,165.63,262.45,,643.85,,0.31,6146.41,33.7,0.1621
JBHT,Other,2013,4526.84,0.1933,,,444.23,257.01,2.11,635.69,133.41,502.28,,573.02,,0.4485,8067.74,32.5,0.0787
JBHT,Other,2014,5054.98,0.1167,,,530.2,310.35,2.59,548.04,108.55,439.49,,1012.45,,0.3065,8863.33,29.2,0.127
JBHT,Other,2015,5584.57,0.1048,,,576.71,342.38,2.87,574.35,80.92,493.43,399.8,1204.52,0.332,0.2842,7753.31,23.2,0.1516
JBHT,Other,2016,6165.44,0.104,,,631.54,374.79,3.16,,,808.57,,1012.45,,0.3702,10138.44,28.2,0.1187
JBHT,Other,2017,6187.65,0.0036,,,715.69,427.24,3.66,873.31,148.19,725.12,,1204.52,,0.3547,11844.2,29.1,0.1037
JBHT,Other,2018,,,,,721.02,432.09,3.81,854.14,215.71,638.43,,1300.35,,0.3323,9529.03,22.8,0.1327
JBHT,Other,2019,,,,,623.79,686.26,6.18,855.15,328.23,526.93,,1414.06,,0.4853,11965.29,17.8,0.1134
JBHT,Other,2020,,,,,681.02,489.58,4.43,1087.84,92.19,995.65,,1839.33,,0.2662,13807.49,29.3,0.0997
JBHT,Other,2021,,,,,733.83,516.32,4.77,1098.35,244.23,854.12,,2101.38,,0.2457,20690.2,41.1,0.0723
JBHT,Other,2022,,,,,713.12,506.04,4.74,1122.86,384.31,738.54,945.2,2267.03,0.417,0.2232,17715.28,35.6,0.1139
JBHT,Other,2023,,,,,1045.53,760.81,7.14,1223.9,276.33,947.56,1261.7,2600.14,0.485,0.2926,20213.54,27.3,0.1035
JBHT,Other,2024,,,,,1331.55,969.35,9.21,1776.88,236.09,1540.8,1326.1,3117.82,0.425,0.3109,17346.01,18.2,0.1228
JBHT,Other,2025,,,,,865.07,598.28,6.12,1678.27,947.58,730.69,,3565.09,,16.7816,,,
JBHT,Other,2026,,,,,,,,,,,,,,,,,0.0392
JBL,Other,2011,,,718.82,,-910.2,-1165.21,-5.63,557.31,265.07,292.24,,1578.05,,-0.7384000000000001,3593.43,-3.0,0.2039
JBL,Other,2012,,,1004.14,,327.57,168.84,0.78,427.41,28.98,398.43,,1867.12,0.001,0.0904,3459.79,21.8,0.2258
JBL,Other,2013,,,1254.57,,578.73,381.06,1.73,828.01,369.02,458.99,,2105.06,0.006,0.181,3217.41,9.0,0.2459
JBL,Other,2014,,,1160.95,,549.57,394.69,1.87,634.23,136.53,497.7,,2335.29,0.001,0.169,4037.33,10.6,0.1932
JBL,Other,2015,,,1212.19,,452.42,371.48,1.79,1213.89,477.03,736.86,,2241.83,0.001,0.1657,4175.67,12.0,0.1785
JBL,Other,2016,,,1025.6,,204.07,241.31,1.19,499.64,-124.42,624.06,,2314.86,0.001,0.1042,4268.36,18.7,0.1728
JBL,Other,2017,,,1503.22,,555.41,284.02,1.45,1240.53,277.38,963.14,,2438.17,,0.1165,,17.2,0.154
JBL,Other,2018,18353.09,,1527.7,0.0832,522.83,254.09,1.32,916.21,-8.03,924.24,2050.27,2353.51,0.871,0.108,4235.16,18.1,0.1611
JBL,Other,2019,19063.12,0.0387,1545.64,0.0810999999999999,410.23,129.09,0.69,-1464.09,-2180.57,716.49,2518.7,1950.26,1.291,0.0662,6608.23,58.2,0.0956
JBL,Other,2020,,,1706.79,,542.15,86.33,0.49,-1105.45,-2142.1,1036.65,2496.47,1887.44,1.323,0.0457,6403.45,85.1,0.0921
JBL,Other,2021,,,1913.0,,701.0,287.0,1.81,1193.0,188.0,1005.0,2728.0,1811.0,1.506,0.1585,10433.94,38.3,0.0553
JBL,Other,2022,,,1931.0,,500.0,54.0,0.35,1257.0,274.0,983.0,2878.0,2136.0,1.347,0.0253,9773.71,193.3,0.0568
JBL,Other,2023,,,2359.0,,1055.0,696.0,4.58,1433.0,274.0,1159.0,2875.0,2451.0,1.173,0.284,17177.43,27.7,0.0303
JBL,Other,2024,,,2632.0,,1393.0,996.0,6.9,1651.0,266.0,1385.0,2875.0,2866.0,1.003,0.3475,18850.69,20.8,0.0267
JBL,Other,2025,29802.0,,2646.0,8.8786,1182.0,657.0,5.92,1640.0,1172.0,468.0,2885.0,1513.0,1.9068,43.4237,,,
JBL,Other,2026,,,,,,,,,,,,,,,,,0.0053
JCI,Other,2011,16882.0,,1539.0,0.0911999999999999,-1506.0,-1798.0,-3.8,,,702.0,4188.0,14084.0,0.297,-0.1277,,-4.2,0.3772
JCI,Other,2012,11020.0,-0.3472,,,615.0,1130.0,2.31,,,351.0,4106.0,14149.0,0.29,0.0799,,8.8,0.3215
JCI,Other,2013,10557.0,-0.042,,,982.0,1719.0,3.59,,,371.0,1491.0,4994.0,0.299,0.3442,,8.1,0.271
JCI,Other,2014,9892.0,-0.063,,,578.0,472.0,1.02,,,295.0,1463.0,5098.0,0.287,0.0926,,31.1,0.2771
JCI,Other,2015,10058.0,0.0168,,,712.0,536.0,1.14,,,269.0,1463.0,4647.0,0.315,0.1153,,20.7,0.4242
JCI,Other,2016,,,6305.0,,,1215.0,1.8,2395.0,1196.0,1199.0,,12273.0,0.004,0.099,31128.35,18.5,2.1042
JCI,Other,2017,,,4531.0,,,1563.0,2.36,1600.0,465.0,1135.0,,11270.0,0.096,0.1387,29499.6,13.4,0.3844
JCI,Other,2018,,,5654.0,,,-868.0,-1.29,1908.0,659.0,1249.0,,10335.0,0.117,-0.084,23616.9,-19.6,0.4944
JCI,Other,2019,,,7530.0,,,1611.0,1.71,371.0,-389.0,760.0,,24118.0,0.054,0.0668,,20.8,0.3502
JCI,Other,2020,,,7667.0,,,2162.0,2.32,1520.0,875.0,645.0,,20447.0,0.0,0.1057,,18.1,0.2973
JCI,Other,2021,,,7693.0,,,5674.0,6.49,1743.0,1157.0,586.0,,21164.0,0.001,0.2681,,11.5,0.1851
JCI,Other,2022,,,7411.0,,,631.0,0.84,,,443.0,,17562.0,0.0,0.0359,,71.6,0.2795
JCI,Other,2023,,,8059.0,,,1637.0,2.27,,,552.0,,16268.0,0.041,0.1006,,24.4,0.3181
JCI,Other,2024,,,7090.0,,,1532.0,2.19,,,487.0,8823.0,16545.0,0.533,0.0926,,35.5,0.2286
JCI,Other,2025,23596.0,,8592.0,36.413,,3291.0,5.03,,,,9195.0,12927.0,0.7113,25.4583,,,
JCI,Other,2026,,,,,,,,,,,,,,,,,0.0355
JKHY,Other,2011,,,,,,,,,,,,,,,,,0.1797
JKHY,Other,2012,836.59,,345.12,0.4125,182.25,117.87,1.38,218.7,164.19,54.51,151.01,750.37,0.201,0.1571,2806.76,24.1,0.1663
JKHY,Other,2013,966.9,0.1558,399.33,0.413,216.32,137.47,1.59,240.13,208.05,32.09,131.46,879.78,0.149,0.1563,4366.35,32.0,0.1724
JKHY,Other,2014,1027.11,0.0623,423.73,0.4125,236.24,154.98,1.78,264.55,223.11,41.44,14.28,983.06,0.015,0.1577,4686.92,30.4,0.1951
JKHY,Other,2015,1107.52,0.0783,461.39,0.4166,250.76,167.61,1.94,309.17,262.92,46.26,7.76,1015.82,0.008,0.165,5935.73,35.6,0.1739
JKHY,Other,2016,1173.17,0.0593,493.8,0.4209000000000001,288.3,186.72,2.19,341.66,308.47,33.19,,967.39,,0.193,6746.51,36.3,0.1691
JKHY,Other,2017,1256.19,0.0708,535.85,0.4266,317.87,211.22,2.59,373.79,319.38,54.41,,991.53,,0.213,8623.86,40.9,0.1404
JKHY,Other,2018,1354.65,0.0784,,,361.66,248.87,3.12,366.42,310.1,56.33,,996.21,,0.2498,9208.34,37.2,0.1532
JKHY,Other,2019,,,,,341.72,229.56,2.93,357.32,315.38,41.95,0.0,1099.69,,0.2088,10511.63,46.1,0.1422
JKHY,Other,2020,,,,,357.5,365.03,4.7,412.14,372.01,40.13,,1322.84,,0.2759,11689.29,32.2,0.1364
JKHY,Other,2021,,,,,347.29,271.88,3.52,431.13,377.53,53.6,,1429.01,,0.1903,12173.86,44.8,0.1399
JKHY,Other,2022,,,,,380.63,296.67,3.86,510.53,456.99,53.54,,1549.69,,0.1914,12910.67,43.6,0.1399
JKHY,Other,2023,,,,,398.72,311.47,4.12,462.13,439.14,22.99,115.0,1319.29,0.087,0.2361,11983.08,38.5,0.1574
JKHY,Other,2024,,,,,474.62,362.92,4.94,504.63,469.97,34.66,275.0,1381.62,0.199,0.2627,12597.41,34.8,0.1537
JKHY,Other,2025,2375.29,,,,568.72,455.75,6.24,641.5,588.14,53.36,0.0,2130.83,0.0,21.3884,,,
JKHY,Other,2026,,,,,,,,,,,,,,,,,0.0538
JNJ,Health Care,2011,,,43450.0,,16582.0,4526.0,4.4,16571.0,14206.0,2365.0,,42511.0,0.179,0.1065,120005.09,9.9,0.6209
JNJ,Health Care,2012,,,42795.0,,17700.0,13334.0,4.78,16385.0,14001.0,2384.0,,50588.0,0.132,0.2636,132632.05,10.1,0.5974
JNJ,Health Care,2013,,,44670.0,,13765.0,9672.0,3.49,14298.0,11405.0,2893.0,,56579.0,0.083,0.1709,177555.65,18.6,0.4789
JNJ,Health Care,2014,,,45566.0,,14955.0,10853.0,3.86,15396.0,12462.0,2934.0,,57080.0,0.085,0.1901,209656.34,19.7,0.4349
JNJ,Health Care,2015,,,48970.0,,,13831.0,4.81,17414.0,13819.0,3595.0,,64826.0,0.056,0.2134,216356.24,16.0,0.4596
JNJ,Health Care,2016,,,51585.0,,,16323.0,5.7,18710.0,14996.0,3714.0,,74053.0,0.095,0.2204,250054.89,15.6,0.4256
JNJ,Health Care,2017,,,48538.0,,,15409.0,5.48,19569.0,16106.0,3463.0,,69752.0,0.067,0.2209,306334.95,20.2,0.3605
JNJ,Health Care,2018,71890.0,,50101.0,0.6969,,16540.0,5.93,18767.0,15541.0,3226.0,,71150.0,0.055,0.2325,286998.19,17.7,0.4052
JNJ,Health Care,2019,76450.0,0.0634,51011.0,0.6672,,1300.0,0.47,21056.0,17777.0,3279.0,,70418.0,0.04,0.0185,328029.42,259.3,0.3693
JNJ,Health Care,2020,81581.0,0.0670999999999999,54490.0,0.6679,,15297.0,5.61,22201.0,18531.0,3670.0,,60160.0,0.02,0.2543,362116.33,24.1,0.3537
JNJ,Health Care,2021,82059.0,0.0059,54503.0,0.6642,,15119.0,5.63,23416.0,19918.0,3498.0,37065.0,59752.0,0.62,0.253,398057.76,26.7,0.3341
JNJ,Health Care,2022,82584.0,0.0064,54157.0,0.6557999999999999,,14714.0,5.51,23536.0,20189.0,3347.0,35882.0,59471.0,0.603,0.2474,419879.66,28.9,0.3348
JNJ,Health Care,2023,78740.0,-0.0465,55338.0,0.7028,,20878.0,7.81,23410.0,19758.0,3652.0,41193.0,63278.0,0.651,0.3299,383758.78,18.7,0.3868
JNJ,Health Care,2024,79990.0,0.0159,55394.0,0.6925,,17941.0,6.73,21194.0,17185.0,4009.0,30801.0,74023.0,0.416,0.2424,364336.71,20.6,0.4245
JNJ,Health Care,2025,94193.0,,63937.0,67.8787,,26804.0,11.03,24530.0,19698.0,4832.0,41438.0,,,,,,
JNJ,Health Care,2026,,,,,,,,,,,,,,,,,0.1398
JPM,Financials,2011,100434.0,,,,,11728.0,2.26,122797.0,122797.0,,270653.0,160845.0,1.683,0.0729,88710.98,10.0,0.4266
JPM,Financials,2012,102694.0,0.0225,,,,17370.0,3.96,-3752.0,-3752.0,,256775.0,183573.0,1.399,0.0946,119835.66,7.7,0.4503
JPM,Financials,2013,97234.0,-0.0532,,,,18976.0,4.48,95932.0,95932.0,,249024.0,204069.0,1.22,0.093,158089.38,9.4,0.3895
JPM,Financials,2014,97031.0,-0.0021,,,,21284.0,5.2,25079.0,25079.0,,,211178.0,,0.1008,175154.23,8.9,0.4066
JPM,Financials,2015,97367.0,0.0035,,,,17886.0,4.34,107953.0,107953.0,,,231727.0,,0.0771999999999999,187428.95,11.5,0.404
JPM,Financials,2016,95112.0,-0.0232,,,,21745.0,5.29,36593.0,36593.0,,,231727.0,,0.0938,249387.52,12.7,0.3289
JPM,Financials,2017,93543.0,-0.0165,,,,24442.0,6.0,73466.0,73466.0,,,247573.0,0.139,0.0987,311754.93,14.2,0.2877
JPM,Financials,2018,96569.0,0.0323,,,,24733.0,6.19,21884.0,21884.0,,,254190.0,0.204,0.0973,282976.13,12.8,0.3745000000000001
JPM,Financials,2019,100705.0,0.0428,,,,24441.0,6.31,-10827.0,-10827.0,,,255693.0,0.271,0.0956,400800.37,18.5,0.3384
JPM,Financials,2020,108783.0,0.0802,,,,32474.0,9.0,15614.0,15614.0,,,256515.0,0.16,0.1266,362091.96,12.3,0.3908
JPM,Financials,2021,115720.0,0.0638,,,,36431.0,10.72,4092.0,4092.0,,,261330.0,0.173,0.1394,435474.11,13.2,0.3144
JPM,Financials,2022,119951.0,0.0366,,,,29131.0,8.88,-79910.0,-79910.0,,,279354.0,0.192,0.1043,376156.82,13.9,0.3890999999999999
JPM,Financials,2023,121649.0,0.0142,,,,48334.0,15.36,78084.0,78084.0,,,294127.0,0.15,0.1643,474393.72,10.5,0.3016
JPM,Financials,2024,128695.0,0.0579,,,,37676.0,12.09,107119.0,107119.0,,,292332.0,0.153,0.1289,682192.23,19.2,0.2374
JPM,Financials,2025,182447.0,,,,,57048.0,20.02,-147782.0,,,,362438.0,,15.7401,,,
JPM,Financials,2026,,,,,,,,,,,,,,,,,0.121
KDP,Other,2011,,,3297.0,,1085.0,555.0,2.17,865.0,548.0,317.0,,2459.0,,0.2257,985.56,2.0,3.2992
KDP,Other,2012,,,3393.0,,1025.0,528.0,2.17,2535.0,2289.0,246.0,,2263.0,,0.2333,1079.63,2.3,3.2066
KDP,Other,2013,,,3418.0,,1024.0,606.0,2.74,783.0,545.0,238.0,,2280.0,,0.2658,1190.72,2.1,3.1448
KDP,Other,2014,,,3495.0,,1092.0,629.0,2.96,482.0,265.0,217.0,,2277.0,,0.2762,1739.68,3.0,2.2396
KDP,Other,2015,,,3498.0,,1046.0,624.0,3.05,866.0,687.0,179.0,2497.0,2294.0,1.088,0.272,2260.12,3.8,1.967
KDP,Other,2016,,,3630.0,,1180.0,703.0,3.56,1022.0,852.0,170.0,3246.0,2183.0,1.487,0.322,2189.24,3.3,2.1828
KDP,Other,2017,,,3723.0,,1298.0,764.0,3.97,1014.0,835.0,179.0,4325.0,2134.0,2.027,0.358,2342.18,3.2,2.1766
KDP,Other,2018,,,,,,,,,,,,,,,,,58.6967
KDP,Other,2019,4269.0,,2044.0,0.4788,897.0,378.0,0.47,1749.0,1683.0,66.0,14580.0,6510.0,2.24,0.0581,34663.55,52.5,0.292
KDP,Other,2020,7442.0,0.7433,3882.0,0.5216,1237.0,586.0,0.53,1613.0,1433.0,180.0,13174.0,7398.0,1.781,0.0791999999999999,39204.82,52.6,0.2584
KDP,Other,2021,11120.0,0.4942,6342.0,0.5703,2378.0,1254.0,0.88,2474.0,2144.0,330.0,13488.0,22533.0,0.599,0.0557,46076.92,37.2,0.2478
KDP,Other,2022,11618.0,0.0448,6486.0,0.5583,2480.0,1325.0,0.93,2456.0,1995.0,461.0,11733.0,23257.0,0.504,0.057,45863.37,34.8,0.2835
KDP,Other,2023,12683.0,0.0917,6977.0,0.5501,2894.0,2146.0,1.5,2874.0,2451.0,423.0,,23829.0,,0.0901,43619.25,20.6,0.3158
KDP,Other,2024,14057.0,0.1083,7323.0,0.521,2605.0,1436.0,1.01,2837.0,2484.0,353.0,,24972.0,,0.0575,42610.57,30.3,0.3426
KDP,Other,2025,16603.0,,8999.0,54.201,3575.0,2079.0,1.53,1991.0,1505.0,486.0,,25516.0,,8.1478,,,
KDP,Other,2026,,,,,,,,,,,,,,,,,0.1844
KEY,Other,2011,,,,,,-1335.0,-2.34,2320.0,2091.0,229.0,10932.0,11117.0,0.983,-0.1201,3248.35,-2.0,0.2575
KEY,Other,2012,,,,,,554.0,0.44,2724.0,2568.0,156.0,10671.0,9905.0,1.077,0.0559,4563.72,11.9,0.414
KEY,Other,2013,,,,,,920.0,0.87,1793.0,1793.0,,7184.0,10271.0,0.699,0.0896,7899.91,9.7,0.3044
KEY,Other,2014,,,,,,858.0,0.89,1299.0,1299.0,,7650.0,10303.0,0.743,0.0833,8399.54,10.1,0.3354
